speech_id,url,title,author,date,year,word_count,jurisdiction,jurisdiction_category,country_method,institution_alias,inflation_mentioned,inflation_persistence,persistence_pattern,persistence_phrase,policy_clause_count,hawkishness_score,tone_mixedness,tone_signal_strength,tone_valid,tone_label
6aba68c9436d6495,https://www.bis.org/review/r180905a.htm,Benoît Cœuré: Interview in Kathimerini,Benoît Cœuré,2018-09-05 00:00:00,2018,2378,European Union,supranational,institution_alias,European Central Bank,False,False,,,4,0.45078605,0.90157210,0.55379760,True,balanced
537159d0d4c0d70c,https://www.bis.org/review/r180905b.htm,Peter Praet: Creating an enabling environment for pan-European banks in the Banking Union,Peter Praet,2018-09-05 00:00:00,2018,721,European Union,supranational,institution_alias,European Central Bank,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
bbf9dede7fd4c24f,https://www.bis.org/review/r180905c.htm,"Nestor A Espenilla, Jr: Ensuring price stability through monetary policy","Nestor A Espenilla, Jr",2018-08-28 00:00:00,2018,1373,Philippines,national,institution_alias,Bangko Sentral ng Pilipinas,True,True,inflation_expected_to_remain_high,Inflation is expected to remain elevated,44,0.65149559,0.69700883,0.60928765,True,hawkish
8dfde14ae72c3f48,https://www.bis.org/review/r180905d.htm,Philip R Lane: Macro-financial risk management,Philip R Lane,2018-09-05 00:00:00,2018,1546,Ireland,national,institution_alias,Central Bank of Ireland,False,False,,,5,0.55871699,0.88256602,0.79056970,True,hawkish
4b18b8abe6d422a6,https://www.bis.org/review/r180904c.htm,"Frank Elderson: ""Let's dance""",Frank Elderson,2018-09-04 00:00:00,2018,2242,Netherlands,national,institution_alias,Netherlands Bank,False,False,,,1,0.33138742,0.66277484,0.18672662,True,dovish
ffcc89c50d2c25c9,https://www.bis.org/review/r180912a.htm,"Jens Weidmann: Higher growth, lower inflation? - Digitalisation from a central bank's perspective",Jens Weidmann,2018-09-03 00:00:00,2018,4330,Germany,national,institution_alias,Deutsche Bundesbank,True,False,,,39,0.48240962,0.96481923,0.57286983,True,balanced
86a8d0f4f9ed2152,https://www.bis.org/review/r180912b.htm,Joachim Wuermeling: International cooperation in financial regulation - between myth and reality,Joachim Wuermeling,2018-09-11 00:00:00,2018,1689,Germany,national,institution_alias,Deutsche Bundesbank,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
1a156a9772e29c6c,https://www.bis.org/review/r180910a.htm,Carolyn Wilkins: An update on Canada's economic resilience,Carolyn Wilkins,2018-09-06 00:00:00,2018,3649,Canada,national,institution_alias,Bank of Canada,True,False,,,52,0.54260201,0.91479597,0.52727877,True,balanced
3f75b404bb516814,https://www.bis.org/review/r180910b.htm,Liviu Voinea: Romania - ten years after the global financial crisis,Liviu Voinea,2018-09-06 00:00:00,2018,2772,Romania,national,institution_alias,National Bank of Romania,True,False,,,15,0.61737524,0.76524953,0.58403607,True,hawkish
4794a2936e23218a,https://www.bis.org/review/r180910c.htm,"Fritz Zurbrügg: After the storm - ten years on, how weatherproof is the Swiss banking system today?",Fritz Zurbrügg,2018-09-06 00:00:00,2018,5905,Switzerland,national,institution_alias,Swiss National Bank,False,False,,,8,0.50398205,0.99203590,0.31471572,True,balanced
c81ff02d9c616ffb,https://www.bis.org/review/r180910d.htm,Michele Bullock: The evolution of household sector risks,Michele Bullock,2018-09-10 00:00:00,2018,3339,Australia,national,institution_alias,Reserve Bank of Australia,True,False,,,16,0.42868347,0.85736694,0.59764445,True,dovish
8328cce59b298d6f,https://www.bis.org/review/r180910e.htm,Sabine Lautenschläger: European banking supervision - towards a common culture,Sabine Lautenschläger,2018-09-06 00:00:00,2018,554,European Union,supranational,institution_alias,European Central Bank,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
6e64df5a680fb1e6,https://www.bis.org/review/r180910f.htm,"Adrian Orr: Geopolitics, New Zealand and the winds of change",Adrian Orr,2018-09-07 00:00:00,2018,4865,New Zealand,national,institution_alias,Reserve Bank of New Zealand,True,False,,,14,0.48977211,0.97954422,0.50629147,True,balanced
b7ad061de4dee638,https://www.bis.org/review/r180910g.htm,"Nestor A Espenilla, Jr: Press statement for the 2017 Financial Stability Report Press Briefing","Nestor A Espenilla, Jr",2018-08-28 00:00:00,2018,598,Philippines,national,institution_alias,Bangko Sentral ng Pilipinas,False,False,,,1,0.81683930,0.36632140,0.70403567,True,hawkish
357587e3cc54dfce,https://www.bis.org/review/r180914a.htm,Ed Sibley: The banking crisis - a decade on,Ed Sibley,2018-09-12 00:00:00,2018,4547,Ireland,national,institution_alias,Central Bank of Ireland,False,False,,,13,0.53249423,0.93501154,0.43525944,True,balanced
5ae64f6f9195a7eb,https://www.bis.org/review/r180914b.htm,Mark Carney: The future of work,Mark Carney,2018-09-14 00:00:00,2018,6203,United Kingdom,national,institution_alias,Bank of England,True,False,,,33,0.51621036,0.96757929,0.52129329,True,balanced
1031ce050b67f538,https://www.bis.org/review/r180913a.htm,Lael Brainard: What do we mean by neutral and what role does it play in monetary policy?,Lael Brainard,2018-09-12 00:00:00,2018,4046,United States,national,institution_alias,Board of Governors of the Federal Reserve System,True,False,,,84,0.47833554,0.95667108,0.53655877,True,balanced
b9e8e090eada4264,https://www.bis.org/review/r180913b.htm,Ravi Menon: Emerging Asia - short-term outlook and risks,Ravi Menon,2018-09-13 00:00:00,2018,1267,Singapore,national,institution_alias,Monetary Authority of Singapore,True,False,,,8,0.46569080,0.93138161,0.52975957,True,balanced
dd0a1d18591ca15b,https://www.bis.org/review/r180913c.htm,Mario Draghi: ECB press conference - introductory statement,Mario Draghi,2018-09-13 00:00:00,2018,1228,European Union,supranational,institution_alias,European Central Bank,True,False,,,24,0.44203678,0.88407356,0.63781794,True,dovish
0182ec2df5a20636,https://www.bis.org/review/r180917a.htm,Vitas Vasiliauskas: Lithuania's pension system - how to ensure socially just and sustainable pensions?,Vitas Vasiliauskas,2018-09-17 00:00:00,2018,2045,Lithuania,national,institution_alias,Bank of Lithuania,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
5c5f26a8c0f17666,https://www.bis.org/review/r180918a.htm,Mario Draghi: The benefits of European supervision,Mario Draghi,2018-09-18 00:00:00,2018,2950,European Union,supranational,institution_alias,European Central Bank,False,False,,,4,0.61016308,0.77967384,0.55146008,True,hawkish
5ca80da96832798e,https://www.bis.org/review/r180918b.htm,Sharon Donnery: 10 years on - what have we learned?,Sharon Donnery,2018-09-14 00:00:00,2018,4042,Ireland,national,institution_alias,Central Bank of Ireland,False,False,,,2,0.56803326,0.86393347,0.31981640,True,hawkish
72a92691e08e8f6a,https://www.bis.org/review/r180918c.htm,François Villeroy de Galhau: Financial supervision and the role of national authorities in Europe,François Villeroy de Galhau,2018-09-18 00:00:00,2018,1493,France,national,institution_alias,Bank of France,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
c62e3fe2fe605dae,https://www.bis.org/review/r180918d.htm,John A Rolle: How the Bahamian financial system serves Bahamian society - why our AML/CFT reputation is important,John A Rolle,2018-09-17 00:00:00,2018,3903,The Bahamas,national,institution_alias,Central Bank of The Bahamas,False,True,second_round_or_deanchoring,second round effects,3,0.19846900,0.39693800,0.45704845,True,dovish
0ee62a0b5a327b4c,https://www.bis.org/review/r180920a.htm,"Veerathai Santiprabhob: Digital technologies, financial system and central bank policy",Veerathai Santiprabhob,2018-09-15 00:00:00,2018,1324,Thailand,national,institution_alias,Bank of Thailand,True,False,,,6,0.29067931,0.58135863,0.38091634,True,dovish
5cff52fc62214999,https://www.bis.org/review/r180920b.htm,Christopher Kent: Money - born of credit?,Christopher Kent,2018-09-19 00:00:00,2018,4762,Australia,national,institution_alias,Reserve Bank of Australia,True,False,,,19,0.48462062,0.96924124,0.51076767,True,balanced
194d611b6ece0fea,https://www.bis.org/review/r180920c.htm,"Nestor A Espenilla, Jr: Coming together for MSME development","Nestor A Espenilla, Jr",2018-09-17 00:00:00,2018,890,Philippines,national,institution_alias,Bangko Sentral ng Pilipinas,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
57a18e1169bf2000,https://www.bis.org/review/r180920d.htm,Andrew Haldane: Folk wisdom,Andrew G Haldane,2018-09-19 00:00:00,2018,12563,United Kingdom,national,institution_alias,Bank of England,True,False,,,61,0.53403949,0.93192101,0.44260222,True,balanced
51133158f8a9feaa,https://www.bis.org/review/r180926a.htm,Haruhiko Kuroda: Japan's economy and monetary policy,Haruhiko Kuroda,2018-09-25 00:00:00,2018,4304,Japan,national,institution_alias,Bank of Japan,True,False,,,53,0.47104471,0.94208942,0.53457423,True,balanced
4dfe1afa25e8c63d,https://www.bis.org/review/r180926b.htm,Jens Weidmann: Prospects for Europe and the euro area,Jens Weidmann,2018-09-20 00:00:00,2018,5180,Germany,national,institution_alias,Deutsche Bundesbank,False,False,,,6,0.46660107,0.93320213,0.57163718,True,balanced
9131ccfefe0c85d9,https://www.bis.org/review/r180926c.htm,Claudia Buch: Financial stability and credit markets in Europe - opportunities and risks in the current setting,Claudia Buch,2018-09-18 00:00:00,2018,2331,Germany,national,institution_alias,Deutsche Bundesbank,False,False,,,11,0.59224388,0.81551224,0.65021973,True,hawkish
d50066eb78cd8b3c,https://www.bis.org/review/r180926d.htm,Mario Draghi: Hearing of the Committee on Economic and Monetary Affairs of the European Parliament,Mario Draghi,2018-09-24 00:00:00,2018,2210,European Union,supranational,institution_alias,European Central Bank,True,False,,,40,0.46228662,0.92457323,0.58023959,True,balanced
6f6e84b27adc9e17,https://www.bis.org/review/r181001a.htm,François Groepe: Pursuing structural reforms in the interest of inclusive growth,François Groepe,2018-09-25 00:00:00,2018,3751,South Africa,national,institution_alias,South African Reserve Bank,True,True,second_round_or_deanchoring,second-round effects,26,0.60012406,0.79975188,0.55276463,True,hawkish
4375f54cc5fa04a4,https://www.bis.org/review/r181001b.htm,Benoît Cœuré: Interview in Der Tagesspiegel,Benoît Cœuré,2018-10-01 00:00:00,2018,1354,European Union,supranational,institution_alias,European Central Bank,True,False,,,7,0.43316015,0.86632030,0.62048573,True,dovish
46e79947e13f234d,https://www.bis.org/review/r181001c.htm,Stephen S Poloz: Technological disruption and opportunity,Stephen S Poloz,2018-09-27 00:00:00,2018,3292,Canada,national,institution_alias,Bank of Canada,True,False,,,29,0.60704350,0.78591300,0.51216296,True,hawkish
8a99774b4a5ca552,https://www.bis.org/review/r181001d.htm,Jerome H Powell: Brief remarks on the US economy,Jerome H Powell,2018-09-27 00:00:00,2018,542,United States,national,institution_alias,Board of Governors of the Federal Reserve System,True,False,,,7,0.30006699,0.60013398,0.66584221,True,dovish
7ea180cfe252d1a5,https://www.bis.org/review/r181001e.htm,Victoria Cleland: Real-Time Gross Settlement (RTGS) renewal - enabling the next generation of payments,Victoria Cleland,2018-09-25 00:00:00,2018,2200,United Kingdom,national,institution_alias,Bank of England,False,False,,,3,0.18205070,0.36410140,0.30665095,True,dovish
4fc6f44f3f79d89f,https://www.bis.org/review/r181002a.htm,Veerathai Santiprabhob: Global risks and Thailand's economic outlook,Veerathai Santiprabhob,2018-10-02 00:00:00,2018,2579,Thailand,national,institution_alias,Bank of Thailand,False,False,,,10,0.56857025,0.86285950,0.59306554,True,hawkish
c396c8dbc38580d5,https://www.bis.org/review/r181002b.htm,"Timothy Lane: Decrypting ""Crypto""",Timothy Lane,2018-10-01 00:00:00,2018,3701,Canada,national,institution_alias,Bank of Canada,True,False,,,10,0.51603750,0.96792501,0.36726931,True,balanced
999f4548d7acaa2f,https://www.bis.org/review/r181002c.htm,"David Rule: A ""D to Z"" of current issues in insurance supervision",David Rule,2018-09-26 00:00:00,2018,3441,United Kingdom,national,institution_alias,Bank of England,False,False,,,10,0.42185135,0.84370271,0.74358255,True,dovish
171b164a9832d4e0,https://www.bis.org/review/r181002d.htm,David Ramsden: Finding the right balance,David Ramsden,2018-09-28 00:00:00,2018,5555,United Kingdom,national,institution_alias,Bank of England,True,False,,,68,0.41651460,0.83302920,0.46210044,True,dovish
dfc8f73fdd55ce15,https://www.bis.org/review/r181002e.htm,Elisabeta Gjoni: Role of money in wartime,Elisabeta Gjoni,2018-09-20 00:00:00,2018,816,Albania,national,institution_alias,Bank of Albania,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
f9862451d89da749,https://www.bis.org/review/r181002f.htm,"Goushi Kataoka: Economic activity, prices, and monetary policy in Japan",Goushi Kataoka,2018-09-06 00:00:00,2018,4643,Japan,national,institution_alias,Bank of Japan,True,False,,,77,0.45859161,0.91718321,0.61285828,True,balanced
15b82ea683bcaa74,https://www.bis.org/review/r181002g.htm,Nazrul Hisyam Mohd Noh: Opening remarks - #IDAREYOUChallenge2017 Grand Finale,Nazrul Hisyam Mohd Noh,2018-09-03 00:00:00,2018,1379,Malaysia,national,institution_alias,Central Bank of Malaysia,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
71454865e36bb0ff,https://www.bis.org/review/r181002h.htm,"Nor Shamsiah Mohd Yunus: Mastery, adaptability and perseverance",Nor Shamsiah Mohd Yunus,2018-09-21 00:00:00,2018,864,Malaysia,national,institution_alias,Central Bank of Malaysia,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
8eac3068ffc2c2af,https://www.bis.org/review/r181002i.htm,Nor Shamsiah Mohd Yunus: Innovation in a disruptive era,Nor Shamsiah Mohd Yunus,2018-09-28 00:00:00,2018,2361,Malaysia,national,institution_alias,Central Bank of Malaysia,True,False,,,1,0.73479825,0.53040351,0.53258534,True,hawkish
f4f1b6eb8b5cc029,https://www.bis.org/review/r181003a.htm,Jerome H Powell: Monetary policy and risk management at a time of low inflation and low unemployment,Jerome H Powell,2018-10-02 00:00:00,2018,5726,United States,national,institution_alias,Board of Governors of the Federal Reserve System,True,False,,,100,0.59830147,0.80339707,0.62078473,True,hawkish
3974031ae62d4558,https://www.bis.org/review/r181003b.htm,Daniel Mminele: The impact of a changing global environment on African economies and policy,Daniel Mminele,2018-10-02 00:00:00,2018,3560,South Africa,national,institution_alias,South African Reserve Bank,True,False,,,29,0.53981535,0.92036929,0.62620876,True,balanced
1623d66276737b62,https://www.bis.org/review/r181003c.htm,John C Williams: Remarks at the 42nd Annual Central Banking Seminar,John C Williams,2018-10-01 00:00:00,2018,2557,United States,national,institution_alias,Federal Reserve Bank,True,False,,,50,0.45923031,0.91846062,0.50924493,True,balanced
37416f62e1fcb093,https://www.bis.org/review/r181003d.htm,Abdul Rasheed Ghaffour: Roundtable Meeting of Centralised Shariah Advisory Authorities in Islamic Finance,Abdul Rasheed Ghaffour,2018-10-02 00:00:00,2018,1086,Malaysia,national,institution_alias,Central Bank of Malaysia,False,False,,,1,0.38195171,0.76390342,0.54686677,True,dovish
a1c7025e55f9dbbd,https://www.bis.org/review/r181003e.htm,Nor Shamsiah Mohd Yunus: Value based intermediation - beyond profit,Nor Shamsiah Mohd Yunus,2018-10-03 00:00:00,2018,2121,Malaysia,national,institution_alias,Central Bank of Malaysia,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
21c901a42e89dd16,https://www.bis.org/review/r181003f.htm,Yves Mersch: The future started yesterday,Yves Mersch,2018-10-03 00:00:00,2018,1557,European Union,supranational,institution_alias,European Central Bank,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
56123f1b30f3dba4,https://www.bis.org/review/r181004a.htm,Lael Brainard: Supporting fast payments for all,Lael Brainard,2018-10-03 00:00:00,2018,2798,United States,national,institution_alias,Board of Governors of the Federal Reserve System,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
c0933ca258bd2e24,https://www.bis.org/review/r181004c.htm,Norman Chan: Self-made life pension,Norman T L Chan,2018-09-20 00:00:00,2018,2198,Hong Kong SAR,territory,institution_alias,Hong Kong Monetary Authority,False,False,,,3,0.27595237,0.55190474,0.76614333,True,dovish
23d9a6d740528412,https://www.bis.org/review/r181004e.htm,"Salvatore Rossi: Credit, competitiveness and competence - the foundations of development",Salvatore Rossi,2018-10-04 00:00:00,2018,3286,Italy,national,institution_alias,Bank of Italy,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
09e36c088555c4c9,https://www.bis.org/review/r181004f.htm,"François Villeroy de Galhau: Silos, security of systems, speed",François Villeroy de Galhau,2018-09-14 00:00:00,2018,1127,France,national,institution_alias,Bank of France,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
d812c3d7836243b6,https://www.bis.org/review/r181004g.htm,"Philip R Lane: The ""Culture Report"" and the macro financial outlook",Philip R Lane,2018-10-04 00:00:00,2018,3562,Ireland,national,institution_alias,Central Bank of Ireland,False,False,,,4,0.46347458,0.92694916,0.59915106,True,balanced
0f4ecc30a7949a22,https://www.bis.org/review/r181004d.htm,Norman Chan: Crypto-assets and money,Norman T L Chan,2018-09-21 00:00:00,2018,2314,Hong Kong SAR,territory,institution_alias,Hong Kong Monetary Authority,False,False,,,6,0.31409751,0.62819501,0.38388881,True,dovish
2bb0653c0813ebcc,https://www.bis.org/review/r181004h.htm,Randal K Quarles: Trends in urban and rural community banks,Randal K Quarles,2018-10-04 00:00:00,2018,4409,United States,national,institution_alias,Board of Governors of the Federal Reserve System,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
3cb5c64777bec845,https://www.bis.org/review/r181004b.htm,Peter Praet: The interaction between monetary policy and macroprudential policy,Peter Praet,2018-09-27 00:00:00,2018,10653,European Union,supranational,institution_alias,European Central Bank,True,False,,,100,0.46583434,0.93166868,0.38937195,True,balanced
8ea6dad0f4dc5511,https://www.bis.org/review/r181012a.htm,"John C Williams: Moving toward ""normal"" US monetary policy",John C Williams,2018-10-10 00:00:00,2018,2101,United States,national,institution_alias,Federal Reserve Bank,True,False,,,42,0.44487433,0.88974866,0.49837561,True,dovish
f5d76fe865ecb6d7,https://www.bis.org/review/r181012b.htm,Øystein Olsen: Navigating normalisation,Øystein Olsen,2018-10-09 00:00:00,2018,1581,Norway,national,institution_alias,Norges Bank,True,False,,,39,0.49155508,0.98311015,0.52371338,True,balanced
3836aa4c3db76be1,https://www.bis.org/review/r181012c.htm,Øystein Olsen: How does the key policy rate operate?,Øystein Olsen,2018-09-25 00:00:00,2018,3992,Norway,national,institution_alias,Norges Bank,True,False,,,100,0.57046233,0.85907535,0.59345395,True,hawkish
9ed7e5ad9b745f09,https://www.bis.org/review/r181012d.htm,Olli Rehn: On the road to a new global equilibrium,Olli Rehn,2018-10-11 00:00:00,2018,915,Finland,national,institution_alias,Bank of Finland,False,False,,,13,0.42934095,0.85868191,0.38801080,True,dovish
97a02ce74a47835c,https://www.bis.org/review/r181012e.htm,Mario Draghi: IMFC Statement,Mario Draghi,2018-10-12 00:00:00,2018,1563,European Union,supranational,institution_alias,European Central Bank,True,False,,,18,0.46326275,0.92652550,0.65634179,True,balanced
854289f79f09220f,https://www.bis.org/review/r181012f.htm,"Sabine Lautenschläger: Guardians of stability - central banks, supervisors and the quest for financial stability",Sabine Lautenschläger,2018-10-12 00:00:00,2018,5659,European Union,supranational,institution_alias,European Central Bank,False,False,,,37,0.40266606,0.80533212,0.31682595,True,dovish
136fbc610082a9cc,https://www.bis.org/review/r181012g.htm,Arthur Yuen: Regtech in the smart banking era - a supervisor's perspective,Arthur Yuen,2018-09-27 00:00:00,2018,2310,Hong Kong SAR,territory,institution_alias,Hong Kong Monetary Authority,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
340ad67455038944,https://www.bis.org/review/r181012h.htm,Leila Matroos-Lasten: Central banks should emerge as innovation leaders,Leila Matroos-Lasten,2018-06-29 00:00:00,2018,1284,Curaçao and Sint Maarten,regional,institution_alias,Central Bank of Curaçao and Sint Maarten,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
b80c0fff0bc32190,https://www.bis.org/review/r181012i.htm,"Jiří Rusnok: Currency, taxes and other institutes of financial law",Jiří Rusnok,2018-09-20 00:00:00,2018,1230,Czechia,national,institution_alias,Czech National Bank,True,False,,,9,0.41002683,0.82005366,0.37602401,True,dovish
1597fe2491649d59,https://www.bis.org/review/r181012j.htm,Mojmír Hampl: Is the euro zone still an attractive target for countries outside the euro? A view from the Czech Republic,Mojmír Hampl,2018-09-04 00:00:00,2018,1931,Czechia,national,institution_alias,Czech National Bank,True,False,,,18,0.31863581,0.63727163,0.36107053,True,dovish
ec7a0ebab397779e,https://www.bis.org/review/r181012k.htm,Viral V Acharya: Prompt Corrective Action - an essential element of Financial Stability Framework,Viral V Acharya,2018-10-12 00:00:00,2018,7682,India,national,institution_alias,Reserve Bank of India,False,False,,,15,0.32348122,0.64696244,0.46790093,True,dovish
092ba79394215689,https://www.bis.org/review/r181012l.htm,Urjit R Patel: Preventive vigilance - the key tool of good governance at public sector institutions,Urjit R Patel,2018-09-20 00:00:00,2018,3866,India,national,institution_alias,Reserve Bank of India,False,False,,,2,0.52076483,0.95847035,0.47103304,True,balanced
69653c1de1bf6c97,https://www.bis.org/review/r181011a.htm,Luci Ellis: Supporting growth in the short run and the long run,Luci Ellis,2018-10-11 00:00:00,2018,2688,Australia,national,institution_alias,Reserve Bank of Australia,True,False,,,23,0.39383119,0.78766239,0.57657739,True,dovish
f0fd9b8a60c944c2,https://www.bis.org/review/r181011b.htm,Yves Mersch: Monetary policy in the euro area - a brief assessment,Yves Mersch,2018-10-10 00:00:00,2018,924,European Union,supranational,institution_alias,European Central Bank,True,False,,,17,0.48036777,0.96073554,0.58411357,True,balanced
565ea8aacfb8e6df,https://www.bis.org/review/r181011d.htm,Beverly Hirtle: The past and future of supervisory stress testing design,Beverly Hirtle,2018-10-09 00:00:00,2018,4941,United States,national,institution_alias,Federal Reserve Bank,False,False,,,11,0.44377228,0.88754457,0.31161589,True,dovish
2812bcd0a7798241,https://www.bis.org/review/r181011f.htm,Andrew Haldane: Pay power,Andrew G Haldane,2018-10-10 00:00:00,2018,8715,United Kingdom,national,institution_alias,Bank of England,True,False,,,84,0.53664461,0.92671077,0.56034399,True,balanced
5bf319e4858458d2,https://www.bis.org/review/r181011e.htm,Kevin Stiroh: The complexity of culture reform in finance,Kevin Stiroh,2018-10-04 00:00:00,2018,2477,United States,national,institution_alias,Federal Reserve Bank,False,False,,,1,0.41397490,0.82794980,0.34207693,True,dovish
20aa11d74d9066f5,https://www.bis.org/review/r181011c.htm,Pablo Hernández de Cos: The challenges to the Spanish banking industry,Pablo Hernández de Cos,2018-10-05 00:00:00,2018,3264,Spain,national,institution_alias,Bank of Spain,False,False,,,11,0.41561994,0.83123987,0.73743746,True,dovish
eedb8ae80220b4b4,https://www.bis.org/review/r181009a.htm,Luis de Guindos: Building a resilient Economic and Monetary Union,Luis de Guindos,2018-10-05 00:00:00,2018,3479,European Union,supranational,institution_alias,European Central Bank,True,False,,,5,0.33847173,0.67694346,0.54953580,True,dovish
110f3b0af97f83c4,https://www.bis.org/review/r181009c.htm,Ravi Menon: Preparing the workforce for a changing financial industry,Ravi Menon,2018-10-04 00:00:00,2018,1091,Singapore,national,institution_alias,Monetary Authority of Singapore,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
2203c4e4bece4b7c,https://www.bis.org/review/r181009e.htm,Thomas Jordan: Third Karl Brunner Distinguished Lecture - Introduction of Otmar Issing,Thomas Jordan,2018-09-20 00:00:00,2018,1258,Switzerland,national,institution_alias,Swiss National Bank,True,False,,,14,0.47143927,0.94287854,0.38118435,True,balanced
36008663ba16e212,https://www.bis.org/review/r181009f.htm,Nor Shamsiah Mohd Yunus: Trust and integrity key principals of Malaysia central bank's first governor,Nor Shamsiah Mohd Yunus,2018-10-08 00:00:00,2018,1477,Malaysia,national,institution_alias,Central Bank of Malaysia,False,False,,,1,0.12535971,0.25071943,0.24625165,True,dovish
e0880d059594336e,https://www.bis.org/review/r181009g.htm,Ed Sibley: The need for resilience in the face of disruption - regulatory expectations in the digital world,Ed Sibley,2018-10-03 00:00:00,2018,3472,Ireland,national,institution_alias,Central Bank of Ireland,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
aad57edabbb79c5b,https://www.bis.org/review/r181009h.htm,Gent Sejko: Welcome address - Second Conference of the Museum of the Bank of Albania,Gent Sejko,2018-09-20 00:00:00,2018,785,Albania,national,institution_alias,Bank of Albania,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
2b88bb4f7a4896ba,https://www.bis.org/review/r181009i.htm,Jan Smets: The future of central banking,Jan Smets,2018-09-14 00:00:00,2018,3993,Belgium,national,institution_alias,National Bank of Belgium,True,False,,,40,0.40569271,0.81138542,0.54247493,True,dovish
e155ced1e2cea273,https://www.bis.org/review/r181015a.htm,Javier Guzmán Calafell: Attacks of tariffs - what about currencies?,Javier Guzmán Calafell,2018-10-12 00:00:00,2018,1847,Mexico,national,institution_alias,Bank of Mexico,True,False,,,13,0.47950743,0.95901485,0.56728977,True,balanced
e3531fe8297bb792,https://www.bis.org/review/r181015b.htm,John Iannis Mourmouras: Monetary policy and global capital markets - an update,John Iannis Mourmouras,2018-09-28 00:00:00,2018,2723,Greece,national,institution_alias,Bank of Greece,True,False,,,25,0.43427965,0.86855929,0.52448973,True,dovish
e5591c2e50c80a95,https://www.bis.org/review/r181015c.htm,Yannis Stournaras: Challenges and prospects for sustainable growth,Yannis Stournaras,2018-10-01 00:00:00,2018,2384,Greece,national,institution_alias,Bank of Greece,False,False,,,3,0.29804796,0.59609592,0.34050085,True,dovish
132bbef1b995e9c4,https://www.bis.org/review/r181015d.htm,"François Villeroy de Galhau: Monetary policy in the present environment - reconciling clarity and flexibility, as well as independence and cooperation",François Villeroy de Galhau,2018-10-14 00:00:00,2018,1682,France,national,institution_alias,Bank of France,True,False,,,26,0.49691774,0.99383548,0.46263433,True,balanced
46caab50b554c1fd,https://www.bis.org/review/r181015e.htm,Patrick Njoroge: Credit market dynamics in an evolving regulatory and market participants' environment,Patrick Njoroge,2018-09-27 00:00:00,2018,1843,Kenya,national,institution_alias,Central Bank of Kenya,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
8a5b4e479254d090,https://www.bis.org/review/r181015f.htm,Masayoshi Amamiya: Japan's economy and monetary policy,Masayoshi Amamiya,2018-08-02 00:00:00,2018,4816,Japan,national,institution_alias,Bank of Japan,True,False,,,88,0.48871417,0.97742834,0.55883875,True,balanced
aeaba2ab5a8dff29,https://www.bis.org/review/r181015g.htm,Zoja Razmusa: Payments in the 22nd century - future starts today?,Zoja Razmusa,2018-10-03 00:00:00,2018,1217,Unresolved,unresolved,unresolved,,True,False,,,2,0.28768849,0.57537698,0.49280214,True,dovish
d553d85097cf3712,https://www.bis.org/review/r181015h.htm,Yandraduth Googoolye: Enabling framework for financial technologies in Mauritius,Yandraduth Googoolye,2018-09-20 00:00:00,2018,1870,Mauritius,national,institution_alias,Bank of Mauritius,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
80b4a56300f2c71f,https://www.bis.org/review/r181015i.htm,"Klaas Knot: ""Easy Money, Uneasy Finance"" On the relationship between monetary policy and financial stability",Klaas Knot,2018-09-24 00:00:00,2018,3983,Netherlands,national,institution_alias,Netherlands Bank,True,False,,,50,0.31535336,0.63070673,0.49301272,True,dovish
a3a31ab87008dd7d,https://www.bis.org/review/r181015j.htm,Klaas Knot: The evolution of power of blockchain - a central banker's balancing act,Klaas Knot,2018-10-05 00:00:00,2018,2621,Netherlands,national,institution_alias,Netherlands Bank,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
7e3a4b3cff7050ab,https://www.bis.org/review/r181016a.htm,Luis de Guindos: Euro area and Spain - current status and challenges ahead,Luis de Guindos,2018-10-15 00:00:00,2018,1990,European Union,supranational,institution_alias,European Central Bank,True,False,,,20,0.41511722,0.83023445,0.71947984,True,dovish
